x,y,z,yaw,x desired,y desired,z desired,yaw desired,time
1.3360099999999999,0.64624999999999999,0.68435999999999997,-2.5192700000000001,1.19414,0.90776000000000001,0.71428999999999998,-2.4916100000000001,1676564194.22315
1.3335399999999999,0.65181,0.68650999999999995,-2.5174500000000002,1.19414,0.90776000000000001,0.71428999999999998,-2.4916100000000001,1676564194.2740099
1.3318700000000001,0.65564999999999996,0.68784999999999996,-2.5162399999999998,1.19414,0.90776000000000001,0.71428999999999998,-2.4916100000000001,1676564194.32411
1.3299000000000001,0.66037999999999997,0.68996999999999997,-2.5148199999999998,1.19414,0.90776000000000001,0.71428999999999998,-2.4916100000000001,1676564194.37363
1.3281099999999999,0.66483000000000003,0.69225999999999999,-2.51397,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.42343
1.3252900000000001,0.67195000000000005,0.69452999999999998,-2.51234,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.47329
1.3231200000000001,0.67764999999999997,0.69591999999999998,-2.5096599999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.5254099
1.3212200000000001,0.68267,0.69760999999999995,-2.5071500000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.5761099
1.3193900000000001,0.68747999999999998,0.69893000000000005,-2.5044300000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.6228399
1.3168299999999999,0.69428999999999996,0.69911000000000001,-2.5005199999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.6747501
1.3142,0.70118000000000003,0.70072999999999996,-2.4961700000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.7247801
1.3129500000000001,0.70443,0.70179000000000002,-2.4939900000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.7748401
1.3107599999999999,0.71011999999999997,0.70318000000000003,-2.4900000000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.8233099
1.3085599999999999,0.71572000000000002,0.70537000000000005,-2.4865300000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.8736999
1.3061499999999999,0.72172999999999998,0.70726999999999995,-2.4821599999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.92536
1.30507,0.72440000000000004,0.70848999999999995,-2.4796499999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564194.9757299
1.3036000000000001,0.72796000000000005,0.71045999999999998,-2.4766499999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.0237501
1.3021100000000001,0.73146999999999995,0.71126,-2.4738699999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.07798
1.2997700000000001,0.73694000000000004,0.71052999999999999,-2.4694400000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.1233699
1.2981100000000001,0.74075999999999997,0.71016999999999997,-2.4662099999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.17432
1.2948299999999999,0.74789000000000005,0.71140999999999999,-2.4603199999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.2236099
1.2930200000000001,0.75170000000000003,0.71248999999999996,-2.4571100000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.2755799
1.2907299999999999,0.75643000000000005,0.71343999999999996,-2.4532600000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.34114
1.2881800000000001,0.76143000000000005,0.71440999999999999,-2.4482699999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.37466
1.2847599999999999,0.76798999999999995,0.71311000000000002,-2.4424700000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.42308
1.2808600000000001,0.77527000000000001,0.71087,-2.4367399999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.47386
1.2793000000000001,0.77808999999999995,0.71060000000000001,-2.4343400000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.52425
1.2762899999999999,0.78349000000000002,0.71252000000000004,-2.4298099999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.57376
1.27467,0.78637999999999997,0.71408000000000005,-2.42746,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.6236
1.27102,0.79262999999999995,0.71823000000000004,-2.4226899999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.67327
1.2682599999999999,0.79732999999999998,0.71989999999999998,-2.4187799999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.7234499
1.2657400000000001,0.80154999999999998,0.72177000000000002,-2.4161199999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.77423
1.2612099999999999,0.80871999999999999,0.72457000000000005,-2.4111899999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.82285
1.2579100000000001,0.81371000000000004,0.72535000000000005,-2.4077099999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.87413
1.2543299999999999,0.81888000000000005,0.72560000000000002,-2.4040699999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.9240999
1.2515099999999999,0.82269000000000003,0.72628000000000004,-2.4011399999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564195.9732599
1.24875,0.82625999999999999,0.72787999999999997,-2.3984000000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.02421
1.2437199999999999,0.83245999999999998,0.73011999999999999,-2.3936700000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.0732501
1.23956,0.83718000000000004,0.73168999999999995,-2.39039,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.1377101
1.2370099999999999,0.83996999999999999,0.73309000000000002,-2.3881899999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.17922
1.2325699999999999,0.84462999999999999,0.73487999999999998,-2.3844799999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.2233
1.22973,0.84743999999999997,0.73614000000000002,-2.3821599999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.2837501
1.22631,0.85072999999999999,0.73765000000000003,-2.37947,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.3231699
1.2228000000000001,0.85402,0.73855999999999999,-2.3767100000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.3800001
1.21807,0.85818000000000005,0.73968999999999996,-2.37304,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.42327
1.21261,0.86272000000000004,0.74045000000000005,-2.36897,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.4758999
1.2096100000000001,0.86507000000000001,0.74156,-2.36633,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.5232799
1.2055899999999999,0.86804000000000003,0.74416000000000004,-2.3630900000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.57358
1.2036500000000001,0.86941999999999997,0.74565000000000003,-2.3617400000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.62344
1.19841,0.87295,0.74958000000000002,-2.35791,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.6747401
1.19556,0.87473999999999996,0.75092999999999999,-2.35589,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.72347
1.1937,0.87587000000000004,0.75194000000000005,-2.35453,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.7822499
1.19001,0.878,0.75505,-2.3520400000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.82441
1.18608,0.88016000000000005,0.75661999999999996,-2.34944,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.8738201
1.1830000000000001,0.88173999999999997,0.75685000000000002,-2.34653,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.9314101
1.17885,0.88378000000000001,0.75565000000000004,-2.3435000000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564196.97401
1.17486,0.88566999999999996,0.75314999999999999,-2.34084,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.02315
1.1690499999999999,0.88827,0.74851000000000001,-2.3372199999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.0737801
1.1650100000000001,0.89000999999999997,0.74768000000000001,-2.3347500000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.1245601
1.1614599999999999,0.89146999999999998,0.74761999999999995,-2.33256,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.17273
1.1573500000000001,0.8931,0.74882000000000004,-2.33005,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.22385
1.15391,0.89444000000000001,0.75114999999999998,-2.3281100000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.2729299
1.1503699999999999,0.89576999999999996,0.75395999999999996,-2.3261400000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.3266301
1.1483399999999999,0.89653000000000005,0.75561999999999996,-2.3250000000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.3754001
1.14412,0.89809000000000005,0.75704000000000005,-2.3228599999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.4235401
1.14039,0.89946000000000004,0.75482000000000005,-2.3210700000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.4733601
1.13632,0.90097000000000005,0.75461,-2.3189799999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.52338
1.1323399999999999,0.90246999999999999,0.75590999999999997,-2.31711,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.5748601
1.1289400000000001,0.90373999999999999,0.75748000000000004,-2.3158799999999999,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.6275899
1.12652,0.90464999999999995,0.75905999999999996,-2.3149500000000001,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.67344
1.12233,0.90622999999999998,0.76083999999999996,-2.3133400000000002,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.72329
1.1195999999999999,0.90725999999999996,0.76085999999999998,-2.3123999999999998,0.97108000000000005,1.14324,0.78571000000000002,-2.27495,1676564197.7736199
1.1139300000000001,0.90937999999999997,0.76107000000000002,-2.3097699999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564197.8236401
1.1101300000000001,0.91081999999999996,0.76232999999999995,-2.3077399999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564197.8744299
1.10741,0.91188000000000002,0.76405999999999996,-2.3058700000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564197.92435
1.1027400000000001,0.91373000000000004,0.76731000000000005,-2.3024200000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564197.97364
1.09948,0.91507000000000005,0.76966000000000001,-2.2997999999999998,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.02385
1.0962000000000001,0.91646000000000005,0.77217999999999998,-2.2964000000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.07375
1.0902499999999999,0.91907000000000005,0.77703,-2.29135,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.12273
1.08592,0.92107000000000006,0.77815000000000001,-2.2876500000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.17486
1.0821099999999999,0.92295000000000005,0.77991999999999995,-2.2843900000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.22404
1.07559,0.92632000000000003,0.78205000000000002,-2.2791299999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.2740099
1.07002,0.92937000000000003,0.78259000000000001,-2.27528,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.3232501
1.06609,0.93164999999999998,0.78383000000000003,-2.2722899999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.37362
1.0604800000000001,0.93501000000000001,0.78463000000000005,-2.2680500000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.42364
1.0551600000000001,0.93835999999999997,0.78464,-2.2638400000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.4739599
1.0503,0.94155,0.78424000000000005,-2.2589700000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.5238299
1.0448500000000001,0.94528000000000001,0.78449000000000002,-2.2543799999999998,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.6080501
1.04301,0.94659000000000004,0.78500000000000003,-2.25285,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.6238799
1.0360400000000001,0.95177999999999996,0.78432999999999997,-2.2474099999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.674
1.0297099999999999,0.95674000000000003,0.77788000000000002,-2.2426300000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.7228899
1.0242,0.96121999999999996,0.77547999999999995,-2.23882,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.7730899
1.01875,0.96572000000000002,0.77619000000000005,-2.2348499999999998,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.8236001
1.01532,0.96855000000000002,0.77766000000000002,-2.23237,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.8747399
1.01105,0.97202,0.78017000000000003,-2.2293799999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.92327
1.0057799999999999,0.97629999999999995,0.78286999999999995,-2.2257600000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564198.97451
1.00047,0.98060999999999998,0.78512000000000004,-2.22234,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.0232501
0.99402000000000001,0.98577000000000004,0.78759999999999997,-2.2181899999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.07584
0.99084000000000005,0.98829,0.78903999999999996,-2.21611,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.1381199
0.98465000000000003,0.99319999999999997,0.79098999999999997,-2.2115300000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.1958201
0.9788,0.99780000000000002,0.79052999999999995,-2.2076699999999998,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.2230599
0.97050999999999998,1.0042899999999999,0.78898000000000001,-2.2027199999999998,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.2742901
0.96230000000000004,1.0107999999999999,0.78805999999999998,-2.1979099999999998,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.32319
0.95609,1.0157799999999999,0.78886000000000001,-2.1944400000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.3728199
0.94779999999999998,1.02244,0.78885000000000005,-2.1898499999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.4242799
0.94342999999999999,1.0260100000000001,0.78930999999999996,-2.1874199999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.4730799
0.93947999999999998,1.02925,0.79083000000000003,-2.1852900000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.5227699
0.93437999999999999,1.0334700000000001,0.79369000000000001,-2.1825000000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.5736401
0.92857000000000001,1.0382899999999999,0.79603000000000002,-2.1793900000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.62377
0.92169000000000001,1.04406,0.79691999999999996,-2.1760999999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.6830001
0.91279999999999994,1.0516099999999999,0.79766000000000004,-2.1716700000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.72295
0.90742,1.0562,0.79757,-2.169,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.77356
0.90054000000000001,1.0621700000000001,0.79898000000000002,-2.16561,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.8238399
0.89722999999999997,1.06507,0.79998999999999998,-2.1640799999999998,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.8740201
0.89039999999999997,1.0710999999999999,0.80213999999999996,-2.1608700000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.9249301
0.88292999999999999,1.07775,0.80264999999999997,-2.1573799999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564199.97421
0.87624000000000002,1.0838099999999999,0.80354999999999999,-2.1544400000000001,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564200.0232999
0.86895,1.09049,0.80437000000000003,-2.1511900000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564200.0750201
0.86468,1.0944199999999999,0.80445,-2.1492599999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564200.12306
0.85799000000000003,1.1007100000000001,0.80559999999999998,-2.1463399999999999,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564200.1736901
0.8518,1.10659,0.80679000000000001,-2.1436700000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564200.22544
0.84262999999999999,1.1154200000000001,0.80852000000000002,-2.1396099999999998,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564200.2750499
0.83748,1.12049,0.80930999999999997,-2.1375000000000002,0.70260999999999996,1.3252699999999999,0.85714000000000001,-2.0582799999999999,1676564200.3240099
0.82950999999999997,1.1284400000000001,0.81237999999999999,-2.13409,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.3735001
0.82118999999999998,1.1368799999999999,0.81306999999999996,-2.1303200000000002,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.4233999
0.81494999999999995,1.14334,0.81181000000000003,-2.12635,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.47575
0.80915000000000004,1.1494,0.81123999999999996,-2.1224099999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.5230999
0.80525000000000002,1.15354,0.81177999999999995,-2.11931,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.57373
0.80025999999999997,1.15893,0.81294999999999995,-2.1154999999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.6231899
0.79383000000000004,1.16595,0.81457999999999997,-2.1102099999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.67504
0.78790000000000004,1.17252,0.81591000000000002,-2.1048499999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.7244599
0.78232000000000002,1.17882,0.81745000000000001,-2.09971,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.7760501
0.77729000000000004,1.18455,0.81901000000000002,-2.0948500000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.8241501
0.77390999999999999,1.18845,0.81966000000000006,-2.09138,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.88414
0.76675000000000004,1.19682,0.81828999999999996,-2.0843500000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.92325
0.76293,1.2013199999999999,0.81652000000000002,-2.0809700000000002,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564200.9739499
0.75756000000000001,1.2077899999999999,0.81738999999999995,-2.0766200000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.0246201
0.75432999999999995,1.2118100000000001,0.81911,-2.0731600000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.0727201
0.74973000000000001,1.2176,0.82174999999999998,-2.0678800000000002,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.1234801
0.74636000000000002,1.2219899999999999,0.82447999999999999,-2.06385,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.18437
0.74219000000000002,1.2275499999999999,0.82681000000000004,-2.0588899999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.2230401
0.73931000000000002,1.2314700000000001,0.82825000000000004,-2.0552700000000002,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.27788
0.73629999999999995,1.23563,0.82882,-2.0510799999999998,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.3238001
0.73150000000000004,1.2425200000000001,0.83003000000000005,-2.0442399999999998,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.3757
0.72921000000000002,1.2458899999999999,0.83008999999999999,-2.0409799999999998,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.42311
0.72506999999999999,1.2521800000000001,0.83116000000000001,-2.0346000000000002,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.47366
0.72216999999999998,1.25674,0.83133999999999997,-2.0301800000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.53895
0.72063999999999995,1.25919,0.83096000000000003,-2.02765,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.5754399
0.71813000000000005,1.2633000000000001,0.83269000000000004,-2.0230899999999998,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.62289
0.71572000000000002,1.26739,0.83477000000000001,-2.0186299999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.67414
0.71314999999999995,1.2718499999999999,0.83738999999999997,-2.0135700000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.7249999
0.71133999999999997,1.27508,0.84011000000000002,-2.0096599999999998,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.7736199
0.70928000000000002,1.27887,0.84414999999999996,-2.0051700000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.82407
0.70760000000000001,1.2819799999999999,0.84748000000000001,-2.0013299999999998,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.87289
0.70543999999999996,1.28607,0.85063999999999995,-1.99624,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.92329
0.70389999999999997,1.2891699999999999,0.85382999999999998,-1.9926299999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564201.97474
0.70279999999999998,1.2914699999999999,0.85640000000000005,-1.9897199999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.02319
0.70138,1.2946899999999999,0.86097000000000001,-1.98539,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.07338
0.69974999999999998,1.2988299999999999,0.86404000000000003,-1.9817400000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.12293
0.69891999999999999,1.30121,0.86609000000000003,-1.9787999999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.19433
0.69835999999999998,1.3029999999999999,0.86785000000000001,-1.97655,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.2234199
0.69776000000000005,1.30511,0.86929000000000001,-1.97393,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.2737601
0.69730000000000003,1.3069900000000001,0.87043999999999999,-1.9715400000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.3227501
0.69669999999999999,1.3097700000000001,0.87266999999999995,-1.96797,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.3778999
0.69635999999999998,1.3117300000000001,0.87426000000000004,-1.96539,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.42343
0.69606999999999997,1.3138799999999999,0.87705,-1.96251,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.4737401
0.69584999999999997,1.3160499999999999,0.88068999999999997,-1.95949,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.5229001
0.69562999999999997,1.3188500000000001,0.88449,-1.9555400000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.57375
0.69547000000000003,1.32178,0.88775999999999999,-1.9515,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.62339
0.69545000000000001,1.3222100000000001,0.88824999999999998,-1.9509000000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.6830299
0.69535999999999998,1.32406,0.89056000000000002,-1.9482900000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.7288799
0.69523000000000001,1.3273900000000001,0.88892000000000004,-1.9438299999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.7742701
0.69515000000000005,1.3295399999999999,0.88702000000000003,-1.9409799999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.82305
0.69506999999999997,1.3318399999999999,0.88610999999999995,-1.9375100000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.87359
0.69503999999999999,1.3331900000000001,0.88643000000000005,-1.9355599999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.9230001
0.69501999999999997,1.3359399999999999,0.88868000000000003,-1.9317500000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564202.97366
0.69499999999999995,1.3377300000000001,0.88971,-1.92936,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.02314
0.69499,1.34002,0.89056999999999997,-1.92628,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.0734799
0.69498000000000004,1.3416600000000001,0.89104000000000005,-1.92421,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.1243601
0.69491000000000003,1.3446899999999999,0.88880000000000003,-1.92056,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.1839499
0.69484000000000001,1.3466899999999999,0.88798999999999995,-1.9180200000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.2235701
0.69474000000000002,1.34849,0.88866000000000001,-1.9158999999999999,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.2836001
0.69462999999999997,1.34998,0.88895999999999997,-1.9141300000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.3239601
0.69440000000000002,1.35249,0.88656999999999997,-1.9111800000000001,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.37292
0.69413000000000002,1.3546199999999999,0.88502999999999998,-1.90873,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.4232299
0.69382999999999995,1.35636,0.88551000000000002,-1.90676,0.40128999999999998,1.4453199999999999,0.92857000000000001,-1.84162,1676564203.4732299
