0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.30287570017,1.82832920483
0.22181627394,1.86442165953
0.117856914125,1.92389339167
-0.062017876367,1.98378975434
-0.238703783686,1.99291785997
-0.295368516778,1.96289221631
-0.33295939829,1.96105887259
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.286914943672,2.97004353692
0.0,0.0
0.307028799817,2.96171879208
0.28280959168,2.81875041607
0.260970047743,2.72741600176
0.11274175856,2.6371042642
0.0563117242415,2.45654113576
0.108114213285,2.36479862604
0.0336893364566,2.71000805467
0.0,0.0
-0.188480313321,2.43973608856
0.0,0.0
0.0,0.0
-1.82641809593,2.30106109821
-1.84075259692,2.30533043498
-1.88417947262,2.27426068848
-1.92875035282,2.21303279742
-1.98085186499,2.1735492147
-1.99836791653,2.11414384128
-1.98629314868,2.03782576621
-2.07779208561,1.94756576472
-2.09801375673,1.86700896877
-2.13055406716,1.79063917261
-2.1426840802,1.77402400386
-2.17187494072,1.77765993063
-2.25948121224,1.74087568429
-2.27090614241,1.69363534427
-2.21934560628,1.70430726895
-2.25627318788,1.72033224526
-2.30478776582,1.70834086575
-2.33668791838,1.69852773597
-2.38194263883,1.70337649395
-2.43586254426,1.6886810895
-2.50352994716,1.5967359448
-2.60538727211,1.48449606484
-2.6507786839,1.39338571623
-2.69089143357,1.34174296174
-2.7184704856,1.31379226389
-2.74741407298,1.31465441999
-2.77062598951,1.29815078679
0.0,0.0
0.0,0.0
-1.51204597041,2.41361046926
-1.5042152435,2.11882785348
0.0,0.0
-1.53619329614,1.67660438842
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
